isbn13,ISBN,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,Rating,Average Ratings Count,url,key,number_of_pages,pagination,by_statement,publishers,publish_places,publish_date,subjects,subject_places,ebooks,identifiers.goodreads,identifiers.librarything,identifiers.isbn_10,identifiers.openlibrary,classifications.lc_classifications,cover.small,cover.medium,cover.large,subtitle,notes,identifiers.lccn,identifiers.oclc,classifications.dewey_decimal_class,subject_people,excerpts,identifiers.isbn_13,subject_times,links,identifiers.google,table_of_contents,identifiers.amazon,identifiers.wikidata,weight,ID,Publication YEAR,Average rating
9780679742586,0679742581,"Caramelo, Or, Puro Cuento",A Novel,Sandra Cisneros,Fiction,http://books.google.com/books/content?id=nWNpPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"During her family's annual car trip from Chicago to Mexico City, Lala Reyes listens to stories about her family, including her grandmother, the descendant of famous shawl makers, one of which has come into Lala's possession.",2003.0,3.89,441.0,9001.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780679745570,0679745572,The grass harp,including A tree of night and other stories. Truman Capote,Truman Capote,Fiction,http://books.google.com/books/content?id=OjevJqEkYYoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The protagonists of these nine short stories learn to accept the harsh loneliness of life,1993.0,4.01,272.0,4451.0,High Rating,15300.78,https://openlibrary.org/books/OL1410871M/The_grass_harp,/books/OL1410871M,216.0,216 p. ;,Truman Capote.,Vintage Books,New York,1993,"[{'name': 'Fiction', 'url': 'https://openlibrary.org/subjects/fiction'}, {'name': 'Fiction in English', 'url': 'https://openlibrary.org/subjects/fiction_in_english'}, {'name': 'Boys', 'url': 'https://openlibrary.org/subjects/boys'}, {'name': 'Family', 'url': 'https://openlibrary.org/subjects/family'}, {'name': 'American drama', 'url': 'https://openlibrary.org/subjects/american_drama'}, {'name': 'City and town life', 'url': 'https://openlibrary.org/subjects/city_and_town_life'}, {'name': 'Drama', 'url': 'https://openlibrary.org/subjects/drama'}, {'name': 'Ältere Frau', 'url': 'https://openlibrary.org/subjects/ältere_frau'}, {'name': 'Konvention', 'url': 'https://openlibrary.org/subjects/konvention'}, {'name': 'American fiction (fictional works by one author)', 'url': 'https://openlibrary.org/subjects/american_fiction_(fictional_works_by_one_author)'}, {'name': 'Fiction, general', 'url': 'https://openlibrary.org/subjects/fiction,_general'}]","[{'name': 'Southern States', 'url': 'https://openlibrary.org/subjects/place:southern_states'}, {'name': 'USA', 'url': 'https://openlibrary.org/subjects/place:usa'}]","[{'preview_url': 'https://archive.org/details/grassharpincludi00capo', 'availability': 'restricted', 'formats': {}}]",['9924'],['3580'],['0679745572'],['OL1410871M'],"['PS3505.A59 G7 1993', 'PS3505.A59.G7 1993']",https://covers.openlibrary.org/b/id/420661-S.jpg,https://covers.openlibrary.org/b/id/420661-M.jpg,https://covers.openlibrary.org/b/id/420661-L.jpg,including A tree of night and other stories,"""Vintage International.""",['93019633'],,['813/.54'],,,,,,,,,,,,,
9780679748144,0679748148,Sanctuary,The Corrected Text,William Faulkner,Fiction,http://books.google.com/books/content?id=BHCou3cBjQsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,An assortment of perverse characters act out this dramatic story of the kidnapping of a Mississippi debutante,1993.0,3.64,317.0,8999.0,High Rating,15300.78,https://openlibrary.org/books/OL44011441M/Sanctuary,/books/OL44011441M,,,,Vintage International,,1993-12,"[{'name': 'American Manuscripts', 'url': 'https://openlibrary.org/subjects/american_manuscripts'}, {'name': 'Crimes against', 'url': 'https://openlibrary.org/subjects/crimes_against'}, {'name': 'Facsimiles', 'url': 'https://openlibrary.org/subjects/facsimiles'}, {'name': 'Fiction', 'url': 'https://openlibrary.org/subjects/fiction'}, {'name': 'Fiction in English', 'url': 'https://openlibrary.org/subjects/fiction_in_english'}, {'name': 'Kidnapping', 'url': 'https://openlibrary.org/subjects/kidnapping'}, {'name': 'Manuscripts', 'url': 'https://openlibrary.org/subjects/manuscripts'}, {'name': 'Rape', 'url': 'https://openlibrary.org/subjects/rape'}, {'name': 'Women', 'url': 'https://openlibrary.org/subjects/women'}, {'name': 'American fiction (fictional works by one author)', 'url': 'https://openlibrary.org/subjects/american_fiction_(fictional_works_by_one_author)'}, {'name': 'Yoknapatawpha county (imaginary place), fiction', 'url': 'https://openlibrary.org/subjects/yoknapatawpha_county_(imaginary_place),_fiction'}, {'name': 'Mississippi, fiction', 'url': 'https://openlibrary.org/subjects/mississippi,_fiction'}, {'name': 'Faulkner, william, 1897-1962', 'url': 'https://openlibrary.org/subjects/faulkner,_william,_1897-1962'}, {'name': 'Fiction, general', 'url': 'https://openlibrary.org/subjects/fiction,_general'}, {'name': 'Novela norteamericana', 'url': 'https://openlibrary.org/subjects/novela_norteamericana'}]",,"[{'preview_url': 'https://archive.org/details/sanctuarycorrect0000faul', 'availability': 'borrow', 'formats': {}, 'borrow_url': 'https://openlibrary.org/books/OL44011441M/Sanctuary/borrow', 'checkedout': False}]",,,['0679748148'],['OL44011441M'],,https://covers.openlibrary.org/b/id/13105628-S.jpg,https://covers.openlibrary.org/b/id/13105628-M.jpg,https://covers.openlibrary.org/b/id/13105628-L.jpg,,,,,,William Faulkner (1897-1962),,,"[{'name': 's. XX', 'url': 'https://openlibrary.org/subjects/time:s._xx'}]",,,,,,,,,
9780679760238,0679760237,In Pharaoh's Army,Memories of the Lost War,Tobias Wolff,Biography & Autobiography,http://books.google.com/books/content?id=bVbK-dkQiT8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The author recalls his experiences during the Vietnam war, reminiscing about his service in the Mekong Delta, his feelings about the miltary life, and the impact of the Vietnam experience on his life",1995.0,4.08,240.0,2329.0,High Rating,15300.78,https://openlibrary.org/books/OL7700682M/In_Pharaoh's_Army,/books/OL7700682M,240.0,,,Vintage,,"September 26, 1995","[{'name': 'Vietnamese Conflict, 1961-1975', 'url': 'https://openlibrary.org/subjects/vietnamese_conflict,_1961-1975'}, {'name': 'American Authors', 'url': 'https://openlibrary.org/subjects/american_authors'}, {'name': 'Personal narratives, American', 'url': 'https://openlibrary.org/subjects/personal_narratives,_american'}, {'name': 'American Personal narratives', 'url': 'https://openlibrary.org/subjects/american_personal_narratives'}, {'name': 'Authors, American', 'url': 'https://openlibrary.org/subjects/authors,_american'}, {'name': 'Biography', 'url': 'https://openlibrary.org/subjects/biography'}, {'name': 'Vietnam War, 1961-1975', 'url': 'https://openlibrary.org/subjects/vietnam_war,_1961-1975'}, {'name': 'Vietnam war, 1961-1975, personal narratives', 'url': 'https://openlibrary.org/subjects/vietnam_war,_1961-1975,_personal_narratives'}]",,"[{'preview_url': 'https://archive.org/details/inpharaohsarmy00tobi', 'availability': 'restricted', 'formats': {}}]",['11463'],['124122'],['0679760237'],['OL7700682M'],['PS3573.O558.W64 1994'],https://covers.openlibrary.org/b/id/421146-S.jpg,https://covers.openlibrary.org/b/id/421146-M.jpg,https://covers.openlibrary.org/b/id/421146-L.jpg,Memories of the Lost War,,,,,Tobias Wolff (1945-),,['9780679760238'],"[{'name': '20th century', 'url': 'https://openlibrary.org/subjects/time:20th_century'}]",,,,,,9.8 ounces,,,
9780679761785,0679761780,Blues for Mister Charlie,A Play,James Baldwin,Drama,http://books.google.com/books/content?id=vd2JDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A drama focusing on the murder of a black youth by a white man in a Southern town and the racism and violent emotions it engenders.,1995.0,4.12,144.0,1131.0,High Rating,15300.78,https://openlibrary.org/books/OL1099089M/Blues_for_Mister_Charlie,/books/OL1099089M,121.0,"xv, 121 p. ;",by James Baldwin.,Vintage International,New York,1995,"[{'name': 'American drama', 'url': 'https://openlibrary.org/subjects/american_drama'}, {'name': 'Drama', 'url': 'https://openlibrary.org/subjects/drama'}, {'name': 'African Americans', 'url': 'https://openlibrary.org/subjects/african_americans'}, {'name': 'Racism', 'url': 'https://openlibrary.org/subjects/racism'}, {'name': 'American drama (dramatic works by one author)', 'url': 'https://openlibrary.org/subjects/american_drama_(dramatic_works_by_one_author)'}, {'name': 'Fiction', 'url': 'https://openlibrary.org/subjects/fiction'}]","[{'name': 'United States', 'url': 'https://openlibrary.org/subjects/place:united_states'}]","[{'preview_url': 'https://archive.org/details/bluesformisterch0000bald_c2v4', 'availability': 'borrow', 'formats': {}, 'borrow_url': 'https://openlibrary.org/books/OL1099089M/Blues_for_Mister_Charlie/borrow', 'checkedout': False}]",['38473'],['233701'],['0679761780'],['OL1099089M'],"['PS3552.A45 B5 1995', 'PS3552.A45B5 1995', 'PS 3552 .A45 B5 1995']",https://covers.openlibrary.org/b/id/421200-S.jpg,https://covers.openlibrary.org/b/id/421200-M.jpg,https://covers.openlibrary.org/b/id/421200-L.jpg,a play,,['94023842'],['31518710'],['812/.54'],,,,,,,,,,,,,
9780679762096,0679762094,Aman,The Story of a Somali Girl,Virginia Lee Barnes,Biography & Autobiography,http://books.google.com/books/content?id=YUiPy-MH1AMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Recounts the experiences of a girl growing up in Somalia during the fifties and sixties and offers a personal look at Somali culture,1994.0,3.76,368.0,532.0,High Rating,15300.78,https://openlibrary.org/books/OL7700757M/Aman,/books/OL7700757M,368.0,,,Vintage,,"August 29, 1995","[{'name': 'Somalia, social conditions', 'url': 'https://openlibrary.org/subjects/somalia,_social_conditions'}, {'name': 'Women, africa', 'url': 'https://openlibrary.org/subjects/women,_africa'}, {'name': 'Africa, biography', 'url': 'https://openlibrary.org/subjects/africa,_biography'}, {'name': 'Girls, biography', 'url': 'https://openlibrary.org/subjects/girls,_biography'}]",,,['43268'],['170'],['0679762094'],['OL7700757M'],,https://covers.openlibrary.org/b/id/421220-S.jpg,https://covers.openlibrary.org/b/id/421220-M.jpg,https://covers.openlibrary.org/b/id/421220-L.jpg,The Story of a Somali Girl,,,,,,MY NAME IS AMAN.,['9780679762096'],,,,,,,9.9 ounces,,,
9780679762690,0679762698,Encore Provence,New Adventures in the South of France,Peter Mayle,Travel,http://books.google.com/books/content?id=_2llP4TemxMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The author continues his celebration of Provence in a new collection of culinary delights, profiles of colorful Gallic characters, and personal observations",2000.0,4.0,240.0,9805.0,High Rating,15300.78,https://openlibrary.org/books/OL7700766M/Encore_Provence,/books/OL7700766M,240.0,,,Vintage,,"April 25, 2000","[{'name': 'Social life and customs', 'url': 'https://openlibrary.org/subjects/social_life_and_customs'}, {'name': 'Homes and haunts', 'url': 'https://openlibrary.org/subjects/homes_and_haunts'}, {'name': 'Biography & Autobiography', 'url': 'https://openlibrary.org/subjects/biography_&_autobiography'}, {'name': 'Nonfiction', 'url': 'https://openlibrary.org/subjects/nonfiction'}, {'name': 'Travel', 'url': 'https://openlibrary.org/subjects/travel'}, {'name': 'Manners and customs', 'url': 'https://openlibrary.org/subjects/manners_and_customs'}, {'name': 'Homes', 'url': 'https://openlibrary.org/subjects/homes'}, {'name': 'Provence (france), description and travel', 'url': 'https://openlibrary.org/subjects/provence_(france),_description_and_travel'}, {'name': 'Provence (france), social life and customs', 'url': 'https://openlibrary.org/subjects/provence_(france),_social_life_and_customs'}]","[{'name': 'Provence (France)', 'url': 'https://openlibrary.org/subjects/place:provence_(france)'}, {'name': 'France', 'url': 'https://openlibrary.org/subjects/place:france'}, {'name': 'Provence', 'url': 'https://openlibrary.org/subjects/place:provence'}]","[{'preview_url': 'https://archive.org/details/encoreprovence00pete', 'availability': 'restricted', 'formats': {}}]",['40184'],['5760'],['0679762698'],['OL7700766M'],['DC611.P958'],https://covers.openlibrary.org/b/id/421236-S.jpg,https://covers.openlibrary.org/b/id/421236-M.jpg,https://covers.openlibrary.org/b/id/421236-L.jpg,New Adventures in the South of France,,,,,Peter Mayle,,['9780679762690'],,,,,,,8.8 ounces,,,
9780679762706,0679762701,Art & Lies,A Piece for Three Voices and a Bawd,Jeanette Winterson,Fiction,http://books.google.com/books/content?id=0K-vmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On a high-speed train hurtling through the near future, three passengers come together--Handel, an ex-priest-turned-surgeon whose humanity is sacrificed to intellect; Picasso, an outcast woman comforted only by her painting; and Sappho, the lesbian poet. Reprint. 25,000 first printing.",1996.0,3.87,240.0,3407.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780679763970,067976397X,Corelli's Mandolin,A Novel,Louis De Bernières,Fiction,http://books.google.com/books/content?id=dsJFZOR11yMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The idyllic world of the Greek island of Cephallonia is forever changed by the inexorable changes of World War II, as the inhabitants struggle to cope with the Axis invasion and occupation",1995.0,3.97,437.0,61387.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780679765844,0679765840,The Simple Truth,Poems,Philip Levine,Poetry,http://books.google.com/books/content?id=FCUGuTA6OJUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Offers thirty-three poems that interweave a complex web of myth, public and private history, family, memory, and invention as they explore the timeless truths of human existence",1994.0,4.22,69.0,630.0,High Rating,15300.78,https://openlibrary.org/books/OL7700872M/The_Simple_Truth,/books/OL7700872M,80.0,,,Knopf,,"September 3, 1996","[{'name': 'Poetry', 'url': 'https://openlibrary.org/subjects/poetry'}, {'name': 'American poetry', 'url': 'https://openlibrary.org/subjects/american_poetry'}, {'name': 'Poetry (poetic works by one author)', 'url': 'https://openlibrary.org/subjects/poetry_(poetic_works_by_one_author)'}]",,,['29936'],['7526191'],['0679765840'],['OL7700872M'],['PS3562.E9'],https://covers.openlibrary.org/b/id/421384-S.jpg,https://covers.openlibrary.org/b/id/421384-M.jpg,https://covers.openlibrary.org/b/id/421384-L.jpg,Poems,,,['38101488'],,,,['9780679765844'],,,,,,,5.4 ounces,,,
9780679767091,0679767096,Walt Whitman's America,A Cultural Biography,David S. Reynolds,Biography & Autobiography,http://books.google.com/books/content?id=WY2UFkNTR0EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A study of the life and works of one of America's finest poets is set against the social, cultural, and political backdrop of his time, offering new insights into his poetry, ideas, and imagery",1996.0,4.17,672.0,371.0,High Rating,15300.78,https://openlibrary.org/books/OL7700900M/Walt_Whitman's_America,/books/OL7700900M,671.0,,,Vintage,,"March 19, 1996","[{'name': 'America', 'url': 'https://openlibrary.org/subjects/america'}, {'name': 'American Poets', 'url': 'https://openlibrary.org/subjects/american_poets'}, {'name': 'Biography', 'url': 'https://openlibrary.org/subjects/biography'}, {'name': 'Civilization', 'url': 'https://openlibrary.org/subjects/civilization'}, {'name': 'Knowledge', 'url': 'https://openlibrary.org/subjects/knowledge'}, {'name': 'Poets, American', 'url': 'https://openlibrary.org/subjects/poets,_american'}, {'name': 'Poètes américains', 'url': 'https://openlibrary.org/subjects/poètes_américains'}, {'name': 'Biographies', 'url': 'https://openlibrary.org/subjects/biographies'}, {'name': 'Et les États-Unis', 'url': 'https://openlibrary.org/subjects/et_les_états-unis'}, {'name': 'Art', 'url': 'https://openlibrary.org/subjects/art'}, {'name': 'American poets', 'url': 'https://openlibrary.org/subjects/american_poets'}, {'name': 'Civilisation', 'url': 'https://openlibrary.org/subjects/civilisation'}, {'name': 'Whitman, walt, 1819-1892', 'url': 'https://openlibrary.org/subjects/whitman,_walt,_1819-1892'}, {'name': 'United states, civilization, 19th century', 'url': 'https://openlibrary.org/subjects/united_states,_civilization,_19th_century'}]","[{'name': 'United States', 'url': 'https://openlibrary.org/subjects/place:united_states'}]","[{'preview_url': 'https://archive.org/details/waltwhitmansamer00reyn', 'availability': 'restricted', 'formats': {}}]",['45289'],['1178754'],['0679767096'],['OL7700900M'],['PS3231.R48 1996'],https://covers.openlibrary.org/b/id/421422-S.jpg,https://covers.openlibrary.org/b/id/421422-M.jpg,https://covers.openlibrary.org/b/id/421422-L.jpg,A Cultural Biography,,,['34672376'],,Walt Whitman (1819-1892),WALT WHITMAN WAS BORN in a year of ill omens.,['9780679767091'],"[{'name': '19th century', 'url': 'https://openlibrary.org/subjects/time:19th_century'}]",,,,,,1.4 pounds,,,
9780679776215,0679776214,The Grotesque,A Novel,Patrick McGrath,Fiction,http://books.google.com/books/content?id=fVPxDdoEzlYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A paralyzed Sir Hugo Coal chips away at the mystery of the murder of his daughter's fiance+a7, weighing the possible motives of those who share his manor, including his enigmatic butler, Fledge. Reprint. Movie tie-in.",1996.0,3.63,178.0,785.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780679776314,0679776311,The Road to Reality,A Complete Guide to the Laws of the Universe,Roger Penrose,Science,http://books.google.com/books/content?id=coahAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents an overview of the physical laws of the universe, with an explanation of the theories of relativity and quantum mechanics, cosmology, the Big Bang, black holes, and string and M theory.",2007.0,4.1,1099.0,5892.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780679781172,067978117X,The Living and the Dead,Robert McNamara and Five Lives of a Lost War,Paul Hendrickson,History,http://books.google.com/books/content?id=nfxvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A critical study of Secretary of Defense Robert McNamara and his role in the Vietnam War focuses on the lives of five people who become intertwined in the resulting chaos--a combat Marine, an Army nurse, a Vietnamese refugee, a Quaker, and an artist. Reprint. 60,000 first printing.",1997.0,4.03,448.0,129.0,High Rating,15300.78,https://openlibrary.org/books/OL7701266M/The_Living_and_the_Dead,/books/OL7701266M,448.0,,,Vintage,,"October 28, 1997","[{'name': 'Vietnamese Conflict, 1961-1975', 'url': 'https://openlibrary.org/subjects/vietnamese_conflict,_1961-1975'}, {'name': 'Vietnam War, 1961-1975', 'url': 'https://openlibrary.org/subjects/vietnam_war,_1961-1975'}, {'name': 'Vietnamkrieg', 'url': 'https://openlibrary.org/subjects/vietnamkrieg'}, {'name': 'Guerre du Viet-Nam (1961-1975)', 'url': 'https://openlibrary.org/subjects/guerre_du_viet-nam_(1961-1975)'}, {'name': 'Politische Entscheidung', 'url': 'https://openlibrary.org/subjects/politische_entscheidung'}, {'name': 'Soldat', 'url': 'https://openlibrary.org/subjects/soldat'}, {'name': 'Guerre du Viêt-nam, 1961-1975', 'url': 'https://openlibrary.org/subjects/guerre_du_viêt-nam,_1961-1975'}, {'name': 'Vietnam-oorlog', 'url': 'https://openlibrary.org/subjects/vietnam-oorlog'}, {'name': 'Vietnam war, 1961-1975, united states', 'url': 'https://openlibrary.org/subjects/vietnam_war,_1961-1975,_united_states'}, {'name': 'Mcnamara, robert s., 1916-2009', 'url': 'https://openlibrary.org/subjects/mcnamara,_robert_s.,_1916-2009'}, {'name': 'United states, history, 1961-1969', 'url': 'https://openlibrary.org/subjects/united_states,_history,_1961-1969'}, {'name': 'United states, history, 1969-', 'url': 'https://openlibrary.org/subjects/united_states,_history,_1969-'}]","[{'name': 'United States', 'url': 'https://openlibrary.org/subjects/place:united_states'}, {'name': 'États-Unis', 'url': 'https://openlibrary.org/subjects/place:états-unis'}, {'name': 'USA', 'url': 'https://openlibrary.org/subjects/place:usa'}]","[{'preview_url': 'https://archive.org/details/livingdead00paul', 'availability': 'restricted', 'formats': {}}]",['11478'],['13886'],['067978117X'],['OL7701266M'],['DS558'],https://covers.openlibrary.org/b/id/421923-S.jpg,https://covers.openlibrary.org/b/id/421923-M.jpg,https://covers.openlibrary.org/b/id/421923-L.jpg,Robert McNamara and Five Lives of a Lost War,,,,,Robert S. McNamara (1916-),,['9780679781172'],,,,,,,14.9 ounces,,,
9780679783480,0679783482,Shalimar the Clown,A Novel,Salman Rushdie,Fiction,http://books.google.com/books/content?id=oJcKQQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In 1991, Ambassador Maximilian Ophuls--ex-ambassador to India, and America's counterterrorism chief--is murdered on the Los Angeles doorstep of his illegitimate daughter's home by his Kashmiri Muslim driver, who calls himself Shalimar the Clown.",2006.0,3.87,398.0,11110.0,High Rating,15300.78,https://openlibrary.org/books/OL7701313M/Shalimar_the_Clown,/books/OL7701313M,398.0,,,Random House Trade Paperbacks,,"October 10, 2006","[{'name': 'Psychological fiction', 'url': 'https://openlibrary.org/subjects/psychological_fiction'}, {'name': 'Assassination', 'url': 'https://openlibrary.org/subjects/assassination'}, {'name': 'Fiction', 'url': 'https://openlibrary.org/subjects/fiction'}, {'name': 'Clowns in fiction', 'url': 'https://openlibrary.org/subjects/clowns_in_fiction'}, {'name': 'Adultery in fiction', 'url': 'https://openlibrary.org/subjects/adultery_in_fiction'}, {'name': 'Literature', 'url': 'https://openlibrary.org/subjects/literature'}, {'name': 'Revenge', 'url': 'https://openlibrary.org/subjects/revenge'}, {'name': 'Americans in fiction', 'url': 'https://openlibrary.org/subjects/americans_in_fiction'}, {'name': 'Ambassadors in fiction', 'url': 'https://openlibrary.org/subjects/ambassadors_in_fiction'}, {'name': 'Assassins', 'url': 'https://openlibrary.org/subjects/assassins'}, {'name': 'Triangles (Interpersonal relations)', 'url': 'https://openlibrary.org/subjects/triangles_(interpersonal_relations)'}, {'name': 'Clowns', 'url': 'https://openlibrary.org/subjects/clowns'}, {'name': 'Revenge in fiction', 'url': 'https://openlibrary.org/subjects/revenge_in_fiction'}, {'name': 'Assassination in fiction', 'url': 'https://openlibrary.org/subjects/assassination_in_fiction'}, {'name': 'Americans', 'url': 'https://openlibrary.org/subjects/americans'}, {'name': 'Adultery', 'url': 'https://openlibrary.org/subjects/adultery'}, {'name': 'Ambassadors', 'url': 'https://openlibrary.org/subjects/ambassadors'}, {'name': 'Assassins in fiction', 'url': 'https://openlibrary.org/subjects/assassins_in_fiction'}, {'name': 'Weibliche Hindu', 'url': 'https://openlibrary.org/subjects/weibliche_hindu'}, {'name': 'Fundamentalismus', 'url': 'https://openlibrary.org/subjects/fundamentalismus'}, {'name': 'Muslim', 'url': 'https://openlibrary.org/subjects/muslim'}, {'name': 'Liebesbeziehung', 'url': 'https://openlibrary.org/subjects/liebesbeziehung'}, {'name': 'Terrorismus', 'url': 'https://openlibrary.org/subjects/terrorismus'}, {'name': 'India, fiction', 'url': 'https://openlibrary.org/subjects/india,_fiction'}, {'name': 'Fiction, psychological', 'url': 'https://openlibrary.org/subjects/fiction,_psychological'}, {'name': 'Triangle (Relations humaines)', 'url': 'https://openlibrary.org/subjects/triangle_(relations_humaines)'}, {'name': 'Romans, nouvelles', 'url': 'https://openlibrary.org/subjects/romans,_nouvelles'}, {'name': 'Adultere', 'url': 'https://openlibrary.org/subjects/adultere'}, {'name': 'Vengeance', 'url': 'https://openlibrary.org/subjects/vengeance'}, {'name': 'Terrorisme', 'url': 'https://openlibrary.org/subjects/terrorisme'}, {'name': 'Ambassadeurs', 'url': 'https://openlibrary.org/subjects/ambassadeurs'}, {'name': 'Los angeles (calif.), fiction', 'url': 'https://openlibrary.org/subjects/los_angeles_(calif.),_fiction'}, {'name': 'Fiction, general', 'url': 'https://openlibrary.org/subjects/fiction,_general'}, {'name': 'Spanish language materials', 'url': 'https://openlibrary.org/subjects/spanish_language_materials'}, {'name': 'Novela hindú', 'url': 'https://openlibrary.org/subjects/novela_hindú'}, {'name': 'Literatura hindú', 'url': 'https://openlibrary.org/subjects/literatura_hindú'}, {'name': 'Novela india', 'url': 'https://openlibrary.org/subjects/novela_india'}]","[{'name': 'Jammu and Kashmir (India)', 'url': 'https://openlibrary.org/subjects/place:jammu_and_kashmir_(india)'}, {'name': 'India', 'url': 'https://openlibrary.org/subjects/place:india'}, {'name': 'Los Angeles', 'url': 'https://openlibrary.org/subjects/place:los_angeles'}, {'name': 'California', 'url': 'https://openlibrary.org/subjects/place:california'}, {'name': 'Cachemire', 'url': 'https://openlibrary.org/subjects/place:cachemire'}, {'name': 'Kasjmir', 'url': 'https://openlibrary.org/subjects/place:kasjmir'}, {'name': 'Jammu and Kashmir', 'url': 'https://openlibrary.org/subjects/place:jammu_and_kashmir'}]",,['4830'],['7780'],['0679783482'],['OL7701313M'],,https://covers.openlibrary.org/b/id/422004-S.jpg,https://covers.openlibrary.org/b/id/422004-M.jpg,https://covers.openlibrary.org/b/id/422004-L.jpg,A Novel,,,,,,,['9780679783480'],,,,,,,10.4 ounces,,,
9780679783619,067978361X,In the Land of White Death,An Epic Story of Survival in the Siberian Arctic,Valerian Ivanovich Alʹbanov,Biography & Autobiography,http://books.google.com/books/content?id=58QiDr5XCbUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A Russian navigator describes an ill-fated 1912 Arctic expedition aboard the Saint Anna, and his grueling cross-country journey to get help in 1914.",2000.0,4.0,288.0,1836.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9780679785897,0679785892,Fear and Loathing in Las Vegas,A Savage Journey to the Heart of the American Dream,Hunter S. Thompson,Biography & Autobiography,http://books.google.com/books/content?id=VN-JDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Records the experiences of a free-lance writer who embarked on a zany journey into the drug culture,1998.0,4.08,204.0,259867.0,High Rating,15300.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
